xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
Reference: Huang, S.S.-S., Freeman, G.R., 1981. Electron transport in gaseous and liquid argon: Effects of density and temperature. Physical Review A 24, 714–724. 
DOI: 10.1103/PhysRevA.24.714
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx

SPECIES: e / Ar
Density: 81e-20 cm^-3
Pressure: NaN
Temperature: 151 K
Phase: Liquid - Critical
Field: NaN
PROCESS: Reduced Mobility
UPDATED: 2012-11-13 13:32:53
COMMENT: molecule/Vs cm is the actual unit comments which I may have parsed wrong
COLUMNS: Reduced electric field (Td) | Reduced Mobility (cm^-1*s^-1*V^-1)
-----------------------------
0.00007687511233300895, 1.9026207406437528e+24
0.00011578891078459935, 1.8674761357590883e+24
0.000155978015819663, 1.9026207406437528e+24
0.00019321051217712718, 1.850148030506291e+24
0.00023491560048277888, 1.7991224744181486e+24
0.00030773642308137025, 1.8329807108324223e+24
0.0003920053650337727, 1.8159726848258312e+24
0.0004679256945065553, 1.9565816480842418e+24
0.0005905923246920532, 2.0309176209047305e+24
0.0007809928804772758, 2.1881695573048685e+24
0.0011658885231450697, 2.6121857056211695e+24
0.001556471865322609, 3.0894313021553614e+24
0.0019282251449352756, 3.177051768482743e+24
0.002322626374350599, 3.032364310235664e+24
0.0026210946799921013, 2.840804161850789e+24
0.003837770756240422, 2.3357214690901021e+24
0.004708654931273204, 2.0120729601238186e+24
0.15520977204813033, 1.6543350905523214e+23
0.18782563850125764, 1.4109536453021451e+23
0.30593807681846785, 1.0093657939619243e+23
0.38595780302440275, 8.29904921564908e+22
-----------------------------

SPECIES: e / Ar
Density: 103e-20 cm^-3
Pressure: NaN
Temperature: 150 K
Phase: Liquid - Critical
Field: NaN
PROCESS: Reduced Mobility
UPDATED: 2012-11-13 13:32:53
COMMENT: molecule/Vs cm is the actual unit comments which I may have parsed wrong
COLUMNS: Reduced electric field (Td) | Reduced Mobility (cm^-1*s^-1*V^-1)
-----------------------------
0.00018341440380314187, 1.2276337680938925e+25
0.0002424766636439021, 1.1500818374157332e+25
0.00030598997103523546, 1.097705474058179e+25
0.00045661844998880365, 1.0875199859403773e+25
0.0006077152721839285, 9.601133838722633e+24
0.0009172099611032105, 7.560360599248707e+24
0.0012121087394265143, 5.878016072274876e+24
0.0015434153602173035, 4.788086011515824e+24
0.00211679615481529, 3.520130016102489e+24
0.0030698534892414963, 2.5401437792255265e+24
0.005615929290432083, 1.438449888287654e+24
0.011489697875827312, 8.776469300915126e+23
0.030783889666015533, 4.656034550061361e+23
0.06125570850540842, 3.060764809582849e+23
0.12188584489761627, 1.9749065886698974e+23
0.214922149108418, 1.3987786272617358e+23
0.3421628835077872, 1.1079863573590933e+23
-----------------------------

SPECIES: e / Ar
Density: 110e-20 cm^-3
Pressure: NaN
Temperature: 149 K
Phase: Liquid - Critical
Field: NaN
PROCESS: Reduced Mobility
UPDATED: 2012-11-13 13:32:53
COMMENT: molecule/Vs cm is the actual unit comments which I may have parsed wrong
COLUMNS: Reduced electric field (Td) | Reduced Mobility (cm^-1*s^-1*V^-1)
-----------------------------
0.00016877464425049432, 1.6543350905523352e+25
0.00022731169448606306, 1.5354469561408048e+25
0.0002868473484541064, 1.451922113565933e+25
0.00042402210751774425, 1.3350762582174133e+25
0.0005656788256351089, 1.1183635292947692e+25
0.0008203522039515879, 7.995286083860751e+24
0.0011358514595441636, 6.45233041913814e+24
0.0013933676261619556, 5.110954613006408e+24
0.001965019037815819, 3.653869535461538e+24
0.0028230147018084113, 2.493223051639558e+24
0.005564099315382983, 1.4655205169303655e+24
0.007777957920216252, 1.3350762582174026e+24
0.01159716231554881, 8.776469300915126e+23
0.019522600397263258, 6.7601995247611e+23
0.028579874999711985, 5.110954613006408e+23
0.03812564449322381, 4.163256783773536e+23
0.05634197771005126, 3.328642902684342e+23
0.07800318865375547, 2.5639342424954375e+23
0.11420904292763162, 2.0885172020612914e+23
0.19767807817607516, 1.5070846685644091e+23
0.2894266124716758, 1.2162426896548682e+23
-----------------------------

SPECIES: e / Ar
Density: 121e-20 cm^-3
Pressure: NaN
Temperature: 147 K
Phase: Liquid - Critical
Field: NaN
PROCESS: Reduced Mobility
UPDATED: 2012-11-13 13:32:53
COMMENT: molecule/Vs cm is the actual unit comments which I may have parsed wrong
COLUMNS: Reduced electric field (Td) | Reduced Mobility (cm^-1*s^-1*V^-1)
-----------------------------
0.00015382659937855411, 1.9749065886699134e+25
0.00020527479572444667, 1.9026207406437686e+25
0.0002614615404748158, 1.7991224744181485e+25
0.00039367108386707806, 1.4792462801389323e+25
0.0005251386894025226, 1.1826997198197587e+25
0.000775887723636035, 8.534421519231933e+24
0.0010445993931408582, 6.573758799840707e+24
0.0013055837962235657, 5.354820770405751e+24
0.002077825890819611, 3.5863764201071554e+24
0.0030414068678808453, 2.5401437792255265e+24
0.005213554391781384, 1.5354469561408048e+24
0.010373279030039258, 9.63397839451817e+23
0.026043211257461108, 5.506690757828734e+23
0.05182241018401797, 3.619965682727813e+23
0.10504955007388925, 2.292576765367351e+23
0.18181756861026968, 1.6237767391887045e+23
0.258877676196656, 1.3226882327535491e+23
-----------------------------

